,EDUCATION,SEX,MARRIAGE,AGE
16629,3,1,1,45
16630,2,1,2,25
16631,3,1,2,35
16632,2,1,2,30
16633,2,1,2,25
16634,2,1,2,34
16635,1,1,2,30
16636,2,1,2,29
16637,3,1,1,30
16638,2,1,2,41
16639,3,1,1,48
16640,2,1,2,31
16641,2,1,2,32
16642,1,1,2,33
16643,1,1,2,35
16644,1,1,2,40
16645,3,1,1,32
16646,2,1,1,32
16647,3,1,1,40
16648,1,1,1,44
16649,3,1,1,46
16650,2,1,1,47
16651,1,1,1,42
16652,2,1,2,32
16653,2,1,2,34
16654,2,1,2,30
16655,1,1,2,29
16656,1,1,2,34
16657,1,1,2,38
16658,2,1,2,34
16659,2,1,1,39
16660,1,1,2,34
16661,1,1,1,46
16662,3,1,2,28
16663,2,1,1,39
16664,1,1,1,47
16665,2,1,1,45
16666,3,1,2,39
16667,2,1,1,32
16668,2,1,1,44
16669,1,1,2,26
16670,2,1,1,27
16671,3,1,1,35
16672,1,1,2,34
16673,2,1,2,38
16674,2,1,1,48
16675,3,1,1,46
16676,1,1,2,37
16677,2,1,1,32
16678,2,1,1,41
16679,2,1,2,32
16680,3,1,2,43
16681,3,1,1,41
16682,2,1,2,36
16683,3,1,1,44
16684,2,1,2,30
16685,2,1,2,36
16686,2,1,1,41
16687,3,1,1,34
16688,1,1,1,44
16689,2,1,1,46
16690,2,1,1,36
16691,2,1,2,33
16692,2,1,2,35
16693,1,1,2,35
16694,5,1,2,49
16695,2,1,1,47
16696,3,1,3,44
16697,3,1,2,40
16698,3,1,1,49
16699,2,1,1,47
16700,3,1,1,39
16701,3,1,2,39
16702,3,1,1,47
16703,2,1,2,43
16704,3,1,2,42
16705,2,1,1,45
16706,2,1,2,33
16707,1,1,2,43
16708,2,1,1,40
16709,1,1,2,39
16710,3,1,1,41
16711,2,1,1,33
16712,3,1,2,35
16713,1,1,2,39
16714,2,1,2,44
16715,6,1,1,46
16716,2,1,2,29
16717,2,1,1,36
16718,3,1,3,46
16719,1,1,1,40
16720,2,1,1,31
16721,3,1,2,31
16722,1,1,1,47
16723,2,1,2,32
16724,2,1,1,31
16725,1,1,2,33
16726,3,1,1,31
16727,2,1,2,33
16728,2,1,1,32
16729,3,1,2,34
16730,3,1,1,42
16731,2,1,1,39
16732,3,1,1,42
16733,3,1,1,49
16734,3,1,1,40
16735,2,1,1,30
16736,2,1,1,31
16737,2,1,2,32
16738,1,1,2,33
16739,3,1,2,48
16740,2,1,2,41
16741,1,1,2,38
16742,3,1,2,40
16743,2,1,2,39
16744,2,1,2,25
16745,2,1,1,43
16746,1,1,2,33
16747,3,1,1,42
16748,2,1,2,36
16749,2,1,2,37
16750,1,1,1,42
16751,2,1,2,35
16752,2,1,1,49
16753,1,1,1,36
16754,2,1,1,45
16755,2,1,1,35
16756,2,1,2,36
16757,2,1,1,46
16758,2,1,1,33
16759,2,1,1,41
16760,3,1,2,38
16761,2,1,1,45
16762,3,1,1,42
16763,2,1,1,38
16764,1,1,1,42
16765,2,1,2,37
16766,2,1,3,34
16767,3,1,2,35
16768,2,1,2,35
16769,2,1,2,34
16770,2,1,1,38
16771,2,1,1,39
16772,3,1,1,39
16773,3,1,1,43
16774,2,1,2,34
16775,3,1,2,37
16776,3,1,2,43
16777,1,1,2,31
16778,3,1,2,45
16779,2,1,1,47
16780,1,1,2,40
16781,2,1,1,31
16782,2,1,2,31
16783,2,1,2,43
16784,2,1,2,39
16785,1,1,2,29
16786,2,1,2,29
16787,2,1,1,32
16788,2,1,2,37
16789,3,1,1,39
16790,5,1,1,39
16791,1,1,1,42
16792,2,1,2,34
16793,2,1,1,37
16794,1,1,2,30
16795,2,1,2,30
16796,2,1,2,34
16797,2,1,2,32
16798,3,1,1,41
16799,2,1,2,47
16800,2,1,1,34
16801,2,1,2,35
16802,2,1,1,38
16803,1,1,2,40
16804,2,1,1,37
16805,3,1,2,43
16806,2,1,1,49
16807,1,1,2,29
16808,2,1,1,38
16809,2,1,1,36
16810,3,1,1,38
16811,2,1,2,43
16812,2,1,1,40
16813,1,1,2,38
16814,3,1,2,32
16815,2,1,2,33
16816,2,1,1,34
16817,3,1,2,34
16818,2,1,2,34
16819,2,1,1,35
16820,6,1,2,41
16821,3,1,1,44
16822,2,1,1,38
16823,2,1,2,36
16824,2,1,1,37
16825,2,1,2,44
16826,2,1,1,40
16827,1,1,1,43
16828,2,1,1,46
16829,1,1,1,38
16830,2,1,1,46
16831,3,1,1,49
16832,2,1,1,43
16833,2,1,1,45
16834,1,1,2,29
16835,1,1,2,30
16836,5,1,1,38
16837,1,1,2,36
16838,2,1,2,43
16839,1,1,1,37
16840,1,1,2,35
16841,2,1,2,37
16842,3,1,1,48
16843,2,1,2,43
16844,1,1,1,36
16845,2,1,1,40
16846,1,1,2,45
16847,2,1,2,45
16848,3,1,2,40
16849,1,1,1,41
16850,2,1,3,37
16851,2,1,1,45
16852,2,1,2,33
16853,2,1,1,36
16854,1,1,2,35
16855,2,1,1,37
16856,2,1,1,45
16857,1,1,2,36
16858,1,1,1,47
16859,1,1,2,33
16860,3,1,1,40
16861,1,1,1,46
16862,1,1,1,35
16863,1,1,1,46
16864,1,1,2,38
16865,3,1,2,36
16866,2,1,1,40
16867,1,1,1,38
16868,2,1,1,43
16869,2,1,2,36
16870,2,1,1,36
16871,3,1,2,31
16872,2,1,2,45
16873,1,1,1,42
16874,2,1,2,48
16875,1,1,2,43
16876,3,1,2,41
16877,2,1,1,41
16878,2,1,1,38
16879,2,1,1,45
16880,2,1,1,39
16881,0,1,2,37
16882,2,1,2,38
16883,1,1,1,36
16884,2,1,2,37
16885,2,1,1,33
16886,2,1,1,39
16887,2,1,1,42
16888,2,1,2,33
16889,1,1,2,37
16890,2,1,2,37
16891,1,1,2,33
16892,2,1,2,38
16893,1,1,1,42
16894,1,1,2,32
16895,2,1,1,45
16896,0,1,2,40
16897,1,1,2,33
16898,1,1,2,34
16899,3,1,1,34
16900,3,1,2,38
16901,2,1,2,40
16902,3,1,2,46
16903,3,1,2,45
16904,1,1,2,37
16905,4,1,2,36
16906,1,1,1,33
16907,1,1,1,35
16908,2,1,1,42
16909,3,1,1,46
16910,2,1,1,39
16911,2,1,1,50
16912,3,1,1,50
16913,2,1,2,60
16914,2,1,2,50
16915,1,1,1,64
16916,3,1,1,59
16917,2,1,1,51
16918,1,1,1,51
16919,3,1,1,52
16920,2,1,1,62
16921,2,1,1,55
16922,2,1,1,49
16923,2,1,2,55
16924,2,1,1,50
16925,3,1,3,52
16926,3,1,2,50
16927,2,1,1,52
16928,1,1,2,50
16929,2,1,1,52
16930,2,1,2,53
16931,3,1,1,55
16932,3,1,1,53
16933,3,1,1,53
16934,1,1,1,58
16935,2,1,1,52
16936,2,1,1,50
16937,3,1,2,59
16938,3,1,1,55
16939,3,1,2,66
16940,1,1,2,51
16941,3,1,3,59
16942,1,1,1,57
16943,3,1,1,54
16944,2,1,1,52
16945,2,1,1,51
16946,3,1,1,57
16947,5,1,1,56
16948,1,1,1,53
16949,2,1,1,58
16950,2,1,1,50
16951,5,1,1,56
16952,2,1,1,61
16953,3,1,2,57
16954,2,1,2,50
16955,3,1,1,50
16956,1,1,1,50
16957,2,1,2,51
16958,3,1,1,52
16959,3,1,1,49
16960,2,1,1,48
16961,3,1,1,52
16962,1,1,1,65
16963,2,1,1,54
16964,1,1,1,53
16965,1,1,1,56
16966,1,1,1,53
16967,2,1,2,57
16968,3,1,1,54
16969,1,1,2,55
16970,3,1,1,54
16971,3,1,2,58
16972,1,1,1,67
16973,2,2,2,27
16974,2,2,2,29
16975,3,2,2,26
16976,1,2,2,28
16977,2,2,1,30
16978,1,2,1,30
16979,3,2,1,35
16980,3,2,2,24
16981,1,2,2,25
16982,1,2,2,28
16983,3,2,2,22
16984,2,2,1,33
16985,1,2,2,28
16986,1,2,2,30
16987,1,2,1,33
16988,1,2,2,21
16989,3,2,2,22
16990,2,2,2,22
16991,2,2,2,22
16992,1,2,2,23
16993,2,2,2,27
16994,2,2,2,24
16995,3,2,2,23
16996,2,2,2,22
16997,2,2,2,23
16998,1,2,2,23
16999,2,2,2,21
17000,2,2,2,22
17001,2,2,2,22
17002,3,2,2,22
17003,1,2,2,22
17004,2,2,2,22
17005,1,2,2,24
17006,3,2,1,24
17007,1,2,2,24
17008,2,2,2,24
17009,1,2,2,30
17010,2,2,2,23
17011,2,2,2,23
17012,1,2,2,23
17013,1,2,2,23
17014,2,2,2,23
17015,1,2,2,24
17016,1,2,2,24
17017,2,2,2,24
17018,2,2,2,23
17019,1,2,2,22
17020,2,2,1,24
17021,1,2,2,22
17022,2,2,2,23
17023,1,2,2,23
17024,3,2,2,22
17025,2,2,2,22
17026,2,2,2,25
17027,1,2,2,25
17028,2,2,2,29
17029,2,2,2,24
17030,1,2,2,22
17031,3,2,2,23
17032,1,2,2,23
17033,1,2,2,23
17034,2,2,1,24
17035,2,2,2,24
17036,2,2,2,24
17037,1,2,2,24
17038,1,2,2,24
17039,2,2,2,24
17040,1,2,2,24
17041,2,2,2,25
17042,2,2,2,24
17043,2,2,1,26
17044,3,2,2,26
17045,1,2,2,25
17046,2,2,2,25
17047,2,2,1,25
17048,2,2,1,24
17049,2,2,1,25
17050,2,2,2,22
17051,2,2,1,24
17052,3,2,2,25
17053,2,2,2,22
17054,2,2,2,22
17055,3,2,1,22
17056,2,2,1,22
17057,3,2,2,22
17058,2,2,2,22
17059,2,2,2,23
17060,2,2,1,22
17061,3,2,2,23
17062,1,2,2,24
17063,1,2,2,23
17064,1,2,2,24
17065,2,2,2,24
17066,2,2,2,24
17067,2,2,2,25
17068,2,2,1,25
17069,1,2,2,25
17070,2,2,2,26
17071,2,2,1,26
17072,1,2,2,25
17073,2,2,2,24
17074,2,2,2,25
17075,2,2,2,23
17076,2,2,2,24
17077,2,2,2,24
17078,2,2,2,24
17079,2,2,2,25
17080,2,2,2,25
17081,2,2,2,25
17082,1,2,2,25
17083,1,2,2,25
17084,2,2,2,25
17085,2,2,2,22
17086,1,2,2,23
17087,1,2,2,23
17088,1,2,2,23
17089,2,2,2,25
17090,2,2,2,25
17091,2,2,2,25
17092,2,2,2,23
17093,2,2,1,24
17094,2,2,2,24
17095,1,2,2,25
17096,1,2,2,24
17097,2,2,1,25
17098,2,2,2,25
17099,2,2,2,24
17100,2,2,2,24
17101,2,2,1,25
17102,2,2,2,24
17103,2,2,1,24
17104,1,2,2,26
17105,3,2,1,25
17106,2,2,2,25
17107,3,2,1,26
17108,1,2,2,27
17109,2,2,2,27
17110,2,2,2,27
17111,2,2,1,26
17112,2,2,1,26
17113,2,2,1,25
17114,1,2,2,26
17115,1,2,2,26
17116,2,2,1,27
17117,1,2,2,27
17118,2,2,2,27
17119,3,2,2,27
17120,2,2,2,27
17121,2,2,1,27
17122,2,2,2,27
17123,1,2,2,26
17124,2,2,1,26
17125,2,2,2,26
17126,1,2,1,27
17127,2,2,2,31
17128,2,2,2,24
17129,2,2,2,24
17130,2,2,2,23
17131,1,2,2,24
17132,1,2,2,24
17133,3,2,1,27
17134,2,2,2,28
17135,1,2,2,28
17136,3,2,2,24
17137,1,2,2,25
17138,2,2,2,25
17139,3,2,2,25
17140,2,2,2,25
17141,2,2,2,26
17142,2,2,1,26
17143,2,2,1,28
17144,1,2,2,28
17145,1,2,2,27
17146,2,2,1,27
17147,2,2,2,27
17148,1,2,2,27
17149,1,2,1,27
17150,1,2,2,28
17151,1,2,2,30
17152,1,2,2,28
17153,2,2,1,27
17154,2,2,1,29
17155,3,2,1,26
17156,2,2,2,26
17157,2,2,2,27
17158,2,2,1,28
17159,2,2,1,27
17160,2,2,2,27
17161,2,2,2,30
17162,3,2,1,30
17163,3,2,2,27
17164,3,2,2,28
17165,1,2,2,29
17166,1,2,2,26
17167,1,2,2,27
17168,3,2,2,26
17169,3,2,2,26
17170,2,2,2,26
17171,2,2,2,27
17172,1,2,2,27
17173,1,2,2,29
17174,2,2,2,29
17175,1,2,2,29
17176,2,2,2,29
17177,2,2,2,31
17178,2,2,1,29
17179,1,2,2,28
17180,1,2,2,28
17181,1,2,2,28
17182,3,2,1,28
17183,2,2,1,26
17184,2,2,2,26
17185,1,2,2,26
17186,1,2,2,29
17187,1,2,2,29
17188,3,2,1,31
17189,2,2,1,28
17190,1,2,2,29
17191,2,2,1,31
17192,5,2,2,29
17193,1,2,2,29
17194,2,2,2,29
17195,2,2,2,29
17196,2,2,2,28
17197,1,2,1,28
17198,2,2,2,29
17199,1,2,2,29
17200,1,2,2,28
17201,1,2,2,27
17202,2,2,1,28
17203,2,2,2,29
17204,2,1,2,29
17205,2,2,2,28
17206,3,2,1,45
17207,1,2,2,27
17208,2,2,1,28
17209,1,2,2,28
17210,1,2,2,25
17211,2,2,2,26
17212,2,2,1,30
17213,2,2,1,24
17214,3,2,2,26
17215,2,2,1,33
17216,3,2,2,30
17217,2,2,2,22
17218,2,2,2,23
17219,2,2,2,25
17220,2,2,1,22
17221,2,2,2,25
17222,1,2,2,26
17223,1,2,2,26
17224,2,2,2,22
17225,2,2,2,23
17226,2,2,2,24
17227,3,2,2,32
17228,2,2,2,30
17229,2,2,1,27
17230,1,2,1,39
17231,1,2,2,33
17232,2,2,3,46
17233,2,2,2,35
17234,2,2,1,35
17235,3,2,1,39
17236,2,2,1,40
17237,3,2,1,40
17238,3,2,2,49
17239,2,2,1,41
17240,3,2,1,34
17241,2,2,2,38
17242,2,2,2,36
17243,2,2,1,38
17244,2,2,1,36
17245,2,2,2,34
17246,2,2,1,37
17247,1,2,2,31
17248,2,2,1,38
17249,1,2,1,42
17250,2,2,1,37
17251,3,2,1,37
17252,3,2,1,39
17253,2,2,1,27
17254,1,2,2,29
17255,3,2,1,47
17256,3,2,1,43
17257,2,2,2,33
17258,3,2,1,41
17259,2,2,1,37
17260,3,2,2,36
17261,3,2,2,29
17262,2,2,1,33
17263,3,2,1,34
17264,2,2,1,46
17265,2,2,2,31
17266,3,2,2,33
17267,2,2,1,37
17268,3,2,2,33
17269,2,2,1,34
17270,2,2,2,30
17271,2,2,1,31
17272,3,2,2,32
17273,3,2,1,32
17274,1,2,2,33
17275,1,2,2,32
17276,1,2,1,33
17277,2,2,1,34
17278,2,2,1,34
17279,2,2,1,35
17280,2,2,1,46
17281,3,2,2,39
17282,3,2,1,37
17283,1,2,1,41
17284,1,2,1,41
17285,3,2,0,47
17286,3,2,1,41
17287,2,2,1,38
17288,2,2,2,44
17289,3,2,1,40
17290,2,2,1,34
17291,2,2,2,46
17292,1,2,1,36
17293,2,2,1,44
17294,3,2,1,31
17295,1,2,1,32
17296,2,2,2,32
17297,3,2,2,33
17298,2,2,2,34
17299,2,2,1,36
17300,3,2,1,39
17301,1,2,1,41
17302,2,2,2,40
17303,2,2,1,37
17304,2,2,2,37
17305,2,2,1,45
17306,2,2,2,40
17307,2,2,2,36
17308,1,2,1,41
17309,1,2,1,42
17310,1,2,1,45
17311,3,2,2,49
17312,3,2,1,48
17313,2,2,1,29
17314,3,2,1,30
17315,1,2,1,30
17316,3,2,2,39
17317,2,2,1,39
17318,2,2,2,25
17319,1,2,2,25
17320,2,2,2,29
17321,5,2,1,33
17322,2,2,2,31
17323,1,2,1,31
17324,2,2,2,32
17325,3,2,1,32
17326,2,2,3,36
17327,2,2,1,39
17328,2,2,1,39
17329,2,2,2,36
17330,1,2,2,38
17331,3,2,1,48
17332,2,2,1,29
17333,2,2,1,29
17334,1,2,1,37
17335,3,2,1,36
17336,2,2,1,36
17337,3,2,2,30
17338,1,2,1,30
17339,3,2,2,31
17340,1,2,2,32
17341,3,2,1,32
17342,1,2,2,33
17343,2,2,2,31
17344,1,2,1,34
17345,2,2,1,34
17346,2,2,1,35
17347,2,2,1,39
17348,2,2,2,40
17349,2,2,1,44
17350,3,2,2,45
17351,2,2,1,43
17352,2,2,2,46
17353,2,2,1,38
17354,3,2,1,41
17355,3,2,1,48
17356,3,2,1,41
17357,1,2,2,41
17358,2,2,1,42
17359,2,2,1,49
17360,2,2,2,36
17361,2,2,1,42
17362,2,2,2,38
17363,2,2,1,36
17364,1,2,1,43
17365,1,2,2,33
17366,2,2,1,35
17367,3,2,1,39
17368,2,2,2,27
17369,2,2,2,48
17370,3,2,2,39
17371,2,2,1,26
17372,1,2,1,28
17373,1,2,2,33
17374,3,2,1,46
17375,2,2,2,31
17376,2,2,1,42
17377,1,2,1,38
17378,2,2,1,36
17379,3,2,1,28
17380,1,2,1,31
17381,2,2,1,41
17382,1,2,1,44
17383,2,2,1,40
17384,1,2,2,33
17385,2,2,1,35
17386,2,2,2,48
17387,2,2,1,40
17388,2,2,2,44
17389,1,2,1,38
17390,1,2,1,42
17391,2,2,1,43
17392,2,2,1,40
17393,3,2,1,46
17394,1,2,1,37
17395,2,2,1,29
17396,1,2,2,32
17397,1,2,2,31
17398,2,2,1,33
17399,2,2,2,36
17400,1,2,1,49
17401,2,2,2,48
17402,3,2,1,46
17403,2,2,1,41
17404,2,2,1,48
17405,2,2,1,47
17406,3,2,1,36
17407,1,2,2,30
17408,2,2,1,39
17409,3,2,1,47
17410,2,2,2,36
17411,3,2,1,38
17412,2,2,2,33
17413,2,2,2,47
17414,0,2,2,47
17415,3,2,1,43
17416,2,2,2,49
17417,3,2,1,33
17418,2,2,1,38
17419,2,2,1,31
17420,2,2,1,46
17421,2,2,1,31
17422,1,2,1,33
17423,3,2,1,36
17424,2,2,1,47
17425,2,2,1,38
17426,2,2,2,39
17427,2,2,2,38
17428,2,2,1,33
17429,2,2,1,44
17430,1,2,1,45
17431,1,2,2,31
17432,2,2,2,35
17433,2,2,2,45
17434,3,2,1,32
17435,1,2,1,44
17436,1,2,2,39
17437,2,2,2,30
17438,1,2,1,30
17439,1,2,1,31
17440,2,2,1,32
17441,2,2,2,34
17442,2,2,1,39
17443,2,2,1,38
17444,2,2,1,39
17445,2,2,1,39
17446,2,2,1,43
17447,2,2,2,47
17448,1,2,1,33
17449,2,2,2,43
17450,2,2,1,38
17451,2,2,2,44
17452,2,2,1,46
17453,1,2,1,36
17454,2,2,1,45
17455,3,2,1,37
17456,3,2,1,36
17457,2,2,1,35
17458,3,2,1,30
17459,1,2,1,32
17460,2,2,1,43
17461,3,2,2,44
17462,2,2,1,46
17463,2,2,1,40
17464,1,2,1,37
17465,2,2,1,43
17466,1,2,1,38
17467,2,2,2,29
17468,3,2,1,44
17469,2,2,1,32
17470,2,2,1,44
17471,1,2,1,30
17472,2,2,2,29
17473,3,2,2,46
17474,1,2,1,46
17475,5,2,2,36
17476,1,2,1,44
17477,2,2,1,30
17478,1,2,1,35
17479,3,2,1,35
17480,1,2,2,33
17481,2,2,2,33
17482,2,2,1,33
17483,2,2,1,32
17484,3,2,1,39
17485,3,2,2,41
17486,2,2,1,38
17487,3,2,2,35
17488,2,2,1,43
17489,1,2,1,48
17490,2,2,3,39
17491,3,2,2,31
17492,2,2,2,34
17493,1,2,2,35
17494,3,2,2,41
17495,2,2,1,32
17496,2,2,1,28
17497,2,2,2,28
17498,3,2,1,33
17499,2,2,1,35
17500,2,2,2,42
17501,1,2,1,37
17502,1,2,2,28
17503,1,2,2,30
17504,1,2,2,29
17505,2,2,2,33
17506,2,2,1,36
17507,2,2,1,45
17508,1,2,1,37
17509,2,2,1,43
17510,2,2,2,36
17511,1,2,2,31
17512,2,2,1,33
17513,2,2,2,46
17514,2,2,1,41
17515,2,2,1,35
17516,2,2,2,32
17517,2,2,1,36
17518,1,2,1,33
17519,1,2,2,33
17520,3,2,1,35
17521,6,2,1,47
17522,3,2,1,44
17523,2,2,1,37
17524,2,2,1,40
17525,2,2,1,41
17526,2,2,2,34
17527,3,2,1,45
17528,2,2,2,40
17529,3,2,0,41
17530,3,2,1,42
17531,2,2,1,35
17532,2,2,2,35
17533,2,2,1,43
17534,3,2,1,40
17535,3,2,1,45
17536,2,2,2,42
17537,2,2,1,37
17538,2,2,2,32
17539,2,2,1,47
17540,2,2,1,36
17541,2,2,2,37
17542,2,2,1,43
17543,2,2,1,40
17544,2,2,1,35
17545,3,2,2,48
17546,3,2,1,42
17547,2,2,1,38
17548,2,2,1,48
17549,2,2,2,35
17550,1,2,2,40
17551,2,2,1,48
17552,2,2,1,35
17553,2,2,1,46
17554,2,2,2,39
17555,2,2,2,31
17556,2,2,2,42
17557,1,2,1,39
17558,2,2,1,45
17559,2,2,1,46
17560,2,2,1,44
17561,1,2,1,35
17562,1,2,2,35
17563,1,2,2,35
17564,2,2,2,45
17565,2,2,1,40
17566,3,2,1,42
17567,1,2,1,43
17568,1,2,1,37
17569,2,2,2,34
17570,2,2,1,40
17571,1,2,2,35
17572,1,2,2,35
17573,2,2,1,46
17574,3,2,1,45
17575,2,2,1,40
17576,3,2,0,31
17577,1,2,2,31
17578,3,2,1,46
17579,3,2,1,37
17580,2,2,1,36
17581,2,2,1,42
17582,2,2,1,40
17583,2,2,1,49
17584,3,2,1,43
17585,3,2,1,39
17586,1,2,2,31
17587,2,2,2,38
17588,2,2,1,43
17589,1,2,1,45
17590,3,2,1,49
17591,3,2,1,43
17592,1,2,1,35
17593,3,2,1,44
17594,2,2,1,33
17595,1,2,1,35
17596,2,2,1,38
17597,1,2,2,29
17598,2,2,1,30
17599,4,2,1,39
17600,2,2,2,31
17601,2,2,1,32
17602,3,2,1,37
17603,2,2,1,43
17604,3,2,1,43
17605,2,2,1,43
17606,1,2,2,34
17607,2,2,1,40
17608,3,2,1,38
17609,2,2,2,36
17610,1,2,1,42
17611,2,2,1,45
17612,2,2,1,32
17613,1,2,2,30
17614,3,2,1,30
17615,2,2,1,33
17616,1,2,2,31
17617,1,2,2,31
17618,1,2,1,32
17619,1,2,2,33
17620,1,2,2,31
17621,1,2,2,31
17622,2,2,2,31
17623,1,2,1,31
17624,1,2,2,32
17625,1,2,2,33
17626,2,2,2,29
17627,2,2,1,30
17628,1,2,2,29
17629,2,2,2,30
17630,2,2,1,30
17631,1,2,2,30
17632,2,2,2,30
17633,1,2,1,30
17634,2,2,2,30
17635,2,2,1,31
17636,2,2,1,33
17637,1,2,2,29
17638,1,2,2,30
17639,1,2,2,29
17640,1,2,2,34
17641,2,2,1,35
17642,2,2,2,39
17643,1,2,1,45
17644,1,2,1,44
17645,3,2,2,38
17646,1,2,1,36
17647,1,2,1,37
17648,3,2,2,42
17649,2,2,1,47
17650,2,2,1,41
17651,1,2,1,41
17652,2,2,2,43
17653,2,2,1,46
17654,1,2,1,41
17655,1,2,1,40
17656,3,2,1,44
17657,2,2,1,40
17658,2,2,1,39
17659,2,2,1,44
17660,2,2,1,42
17661,2,2,1,49
17662,3,2,2,46
17663,2,2,1,40
17664,2,2,1,47
17665,2,2,1,48
17666,2,2,2,41
17667,2,2,2,30
17668,1,2,1,41
17669,2,2,1,44
17670,1,2,1,39
17671,2,2,1,40
17672,1,2,1,46
17673,2,2,2,35
17674,2,2,2,37
17675,1,2,1,48
17676,1,2,1,35
17677,1,2,1,47
17678,2,2,1,37
17679,1,2,2,34
17680,1,2,1,35
17681,1,2,1,47
17682,3,2,1,40
17683,1,2,2,36
17684,3,2,1,35
17685,2,2,1,35
17686,2,2,1,34
17687,1,2,1,35
17688,1,2,1,40
17689,1,2,1,41
17690,1,2,1,42
17691,1,2,1,43
17692,3,2,2,44
17693,2,2,1,42
17694,2,2,1,38
17695,2,2,1,44
17696,2,2,2,41
17697,2,2,1,41
17698,1,2,1,46
17699,1,2,1,43
17700,2,2,1,49
17701,2,2,1,43
17702,2,2,1,35
17703,1,2,1,37
17704,2,2,1,41
17705,1,2,1,34
17706,1,2,2,34
17707,1,2,2,33
17708,1,2,1,34
17709,1,2,1,34
17710,1,2,1,43
17711,1,2,1,36
17712,2,2,2,44
17713,1,2,2,30
17714,3,2,2,50
17715,1,2,1,50
17716,2,2,1,51
17717,2,2,1,50
17718,1,2,1,51
17719,2,2,1,50
17720,1,2,2,36
17721,1,2,1,50
17722,1,2,1,50
17723,2,2,1,49
17724,3,2,1,50
17725,2,2,1,53
17726,1,2,1,61
17727,1,2,2,51
17728,2,2,1,51
17729,2,2,1,51
17730,1,2,1,54
17731,3,2,1,58
17732,3,2,2,60
17733,2,2,1,56
17734,3,2,1,58
17735,2,2,1,50
17736,3,2,1,52
17737,2,2,1,53
17738,3,2,1,59
17739,1,2,1,55
17740,3,2,1,70
17741,3,2,2,63
17742,2,2,2,53
17743,2,2,2,61
17744,2,2,1,56
17745,1,2,1,56
17746,2,2,1,58
17747,3,2,1,54
17748,3,2,1,50
17749,3,2,1,52
17750,2,2,1,55
17751,3,2,1,61
17752,2,2,3,54
17753,3,2,1,55
17754,3,2,2,50
17755,3,2,2,53
17756,3,2,1,51
17757,2,2,1,54
17758,3,2,1,61
17759,3,2,2,52
17760,3,2,1,62
17761,2,2,1,55
17762,1,2,2,64
17763,3,2,1,56
17764,3,2,1,52
17765,2,2,3,56
17766,3,2,2,55
17767,3,2,2,53
17768,3,2,1,62
17769,1,2,1,53
17770,2,2,2,53
17771,3,2,2,60
17772,3,2,3,58
17773,3,2,1,58
17774,2,2,1,54
17775,2,2,1,58
17776,3,2,1,53
17777,3,2,2,55
17778,2,2,1,59
17779,2,2,1,61
17780,3,2,1,60
17781,1,2,1,66
17782,3,2,3,64
17783,2,2,1,58
17784,2,2,1,55
17785,1,2,1,62
17786,2,1,1,46
17787,2,1,1,64
17788,3,1,1,58
17789,2,1,2,27
17790,2,1,2,38
17791,2,1,2,29
17792,3,1,2,24
17793,2,2,1,51
17794,1,2,2,51
17795,2,2,1,54
17796,1,2,1,54
17797,3,1,2,23
17798,1,1,2,24
17799,1,1,2,23
17800,1,1,2,24
17801,2,1,1,23
17802,5,1,2,24
17803,1,1,2,28
17804,2,1,2,27
17805,2,1,2,30
17806,2,1,2,35
17807,2,1,2,23
17808,2,1,2,24
17809,2,1,2,24
17810,2,1,2,24
17811,2,1,2,22
17812,2,1,2,22
17813,2,1,2,24
17814,3,1,2,22
17815,2,1,2,23
17816,2,1,2,23
17817,2,1,2,24
17818,3,1,2,24
17819,2,1,2,25
17820,2,1,2,25
17821,2,1,2,25
17822,1,1,2,24
17823,3,1,2,25
17824,2,1,1,25
17825,2,1,2,25
17826,1,1,2,25
17827,5,1,2,23
17828,1,1,2,25
17829,2,1,2,25
17830,2,1,2,26
17831,1,1,2,24
17832,2,1,2,24
17833,2,1,1,25
17834,2,1,2,25
17835,3,1,2,26
17836,2,1,2,24
17837,3,1,2,25
17838,2,1,2,25
17839,2,1,2,26
17840,2,1,2,23
17841,2,1,2,23
17842,2,1,2,24
17843,2,1,2,26
17844,3,1,2,26
17845,2,1,2,22
17846,1,1,2,26
17847,2,1,2,26
17848,2,1,2,27
17849,1,1,2,27
17850,2,1,2,28
17851,2,1,2,26
17852,1,1,2,26
17853,2,1,2,26
17854,1,1,2,27
17855,2,1,2,27
17856,2,1,2,28
17857,1,1,2,25
17858,2,1,2,26
17859,2,1,2,27
17860,2,1,2,25
17861,2,1,2,28
17862,2,1,1,26
17863,2,1,2,26
17864,1,1,2,27
17865,2,1,2,28
17866,2,1,2,26
17867,1,1,2,28
17868,2,1,2,28
17869,1,1,2,28
17870,2,1,1,28
17871,2,1,2,28
17872,1,1,2,28
17873,1,1,2,29
17874,3,1,1,30
17875,1,1,2,30
17876,2,1,2,30
17877,2,1,2,27
17878,2,1,2,28
17879,3,1,2,27
17880,1,1,1,27
17881,2,1,2,27
17882,2,1,2,28
17883,3,1,2,23
17884,2,1,2,26
17885,1,1,2,26
17886,1,1,2,28
17887,1,1,2,29
17888,2,1,1,33
17889,2,1,2,29
17890,1,1,2,28
17891,2,1,2,29
17892,1,1,2,29
17893,1,1,2,30
17894,2,1,2,27
17895,1,1,2,28
17896,2,1,2,27
17897,1,1,2,27
17898,2,1,1,27
