,GENDER,RACE
27221, Male, White
27222, Male, White
27223, Female, White
27224, Female, Black
27225, Female, White
27226, Male, White
27227, Male, Black
27228, Female, White
27229, Male, White
27230, Male, White
27231, Male, White
27232, Male, White
27233, Female, White
27234, Male, White
27235, Male, White
27236, Male, White
27237, Male, White
27238, Female, White
27239, Female, Black
27240, Male, White
27241, Female, Black
27242, Male, White
27243, Male, Black
27244, Male, Asian-Pac-Islander
27245, Female, White
27246, Female, Asian-Pac-Islander
27247, Male, White
27248, Male, White
27249, Male, Black
27250, Male, White
27251, Female, White
27252, Male, White
27253, Female, White
27254, Male, White
27255, Male, White
27256, Female, White
27257, Male, White
27258, Male, White
27259, Male, White
27260, Female, White
27261, Female, White
27262, Male, White
27263, Female, White
27264, Female, White
27265, Female, Black
27266, Male, White
27267, Male, White
27268, Male, White
27269, Male, White
27270, Female, White
27271, Male, White
27272, Male, White
27273, Male, Black
27274, Male, White
27275, Female, White
27276, Male, White
27277, Male, Other
27278, Male, White
27279, Male, White
27280, Male, White
27281, Male, White
27282, Male, White
27283, Male, Black
27284, Female, White
27285, Male, White
27286, Female, White
27287, Male, White
27288, Male, Black
27289, Male, Other
27290, Male, White
27291, Male, White
27292, Male, White
27293, Male, White
27294, Male, White
27295, Male, White
27296, Male, White
27297, Male, White
27298, Female, Black
27299, Male, White
27300, Male, White
27301, Male, Black
27302, Male, Black
27303, Male, White
27304, Male, White
27305, Male, White
27306, Male, Asian-Pac-Islander
27307, Female, White
27308, Male, White
27309, Female, Black
27310, Male, Black
27311, Male, White
27312, Male, Other
27313, Female, White
27314, Male, White
27315, Female, Asian-Pac-Islander
27316, Male, White
27317, Male, White
27318, Female, Black
27319, Male, White
27320, Female, White
27321, Male, White
27322, Male, White
27323, Male, White
27324, Male, White
27325, Female, White
27326, Male, White
27327, Male, White
27328, Male, White
27329, Female, Asian-Pac-Islander
27330, Male, White
27331, Male, White
27332, Male, White
27333, Male, White
27334, Male, White
27335, Male, White
27336, Male, White
27337, Female, Black
27338, Female, Asian-Pac-Islander
27339, Male, White
27340, Male, White
27341, Female, White
27342, Male, Black
27343, Female, White
27344, Male, White
27345, Male, White
27346, Male, White
27347, Male, White
27348, Female, White
27349, Male, Black
27350, Female, Black
27351, Female, Black
27352, Female, White
27353, Male, White
27354, Male, White
27355, Female, Asian-Pac-Islander
27356, Male, White
27357, Male, Black
27358, Male, White
27359, Female, Black
27360, Male, White
27361, Male, White
27362, Male, White
27363, Male, White
27364, Female, White
27365, Male, White
27366, Male, White
27367, Female, Black
27368, Male, White
27369, Male, White
27370, Male, White
27371, Male, White
27372, Female, Black
27373, Male, White
27374, Male, Asian-Pac-Islander
27375, Male, White
27376, Female, White
27377, Male, White
27378, Male, White
27379, Male, White
27380, Male, White
27381, Male, White
27382, Female, White
27383, Female, Black
27384, Male, White
27385, Male, White
27386, Male, White
27387, Female, White
27388, Male, White
27389, Male, White
27390, Male, White
27391, Male, White
27392, Female, White
27393, Male, Black
27394, Female, White
27395, Male, Black
27396, Female, White
27397, Female, White
27398, Male, White
27399, Male, White
27400, Male, White
27401, Female, White
27402, Male, White
27403, Male, White
27404, Female, Black
27405, Male, White
27406, Male, White
27407, Male, White
27408, Female, Black
27409, Male, White
27410, Male, Black
27411, Male, White
27412, Male, White
27413, Male, White
27414, Female, White
27415, Female, White
27416, Female, White
27417, Female, White
27418, Male, White
27419, Female, White
27420, Male, White
27421, Male, White
27422, Male, White
27423, Female, White
27424, Female, Black
27425, Female, White
27426, Male, Black
27427, Female, White
27428, Male, White
27429, Female, White
27430, Male, White
27431, Female, White
27432, Female, White
27433, Male, Asian-Pac-Islander
27434, Male, White
27435, Male, White
27436, Female, White
27437, Female, White
27438, Female, White
27439, Male, White
27440, Male, Black
27441, Male, White
27442, Male, White
27443, Female, White
27444, Male, White
27445, Male, White
27446, Female, White
27447, Male, White
27448, Male, White
27449, Male, White
27450, Male, White
27451, Female, White
27452, Female, White
27453, Male, White
27454, Female, Black
27455, Male, White
27456, Male, White
27457, Male, White
27458, Male, White
27459, Female, White
27460, Male, Other
27461, Male, White
27462, Male, White
27463, Female, White
27464, Male, White
27465, Female, White
27466, Female, White
27467, Male, White
27468, Male, White
27469, Female, White
27470, Female, Black
27471, Male, White
27472, Male, White
27473, Female, White
27474, Male, White
27475, Male, White
27476, Female, White
27477, Male, White
27478, Male, White
27479, Male, White
27480, Male, Asian-Pac-Islander
27481, Female, White
27482, Female, White
27483, Male, White
27484, Male, White
27485, Male, White
27486, Female, White
27487, Male, White
27488, Male, White
27489, Male, White
27490, Male, White
27491, Female, White
27492, Female, White
27493, Male, White
27494, Male, White
27495, Male, White
27496, Female, Amer-Indian-Eskimo
27497, Male, White
27498, Female, White
27499, Male, White
27500, Female, White
27501, Female, White
27502, Male, White
27503, Female, White
27504, Female, White
27505, Male, Other
27506, Male, White
27507, Male, White
27508, Male, White
27509, Male, White
27510, Male, White
27511, Male, White
27512, Male, Asian-Pac-Islander
27513, Female, Black
27514, Male, White
27515, Male, White
27516, Male, White
27517, Male, White
27518, Female, White
27519, Male, White
27520, Male, White
27521, Female, White
27522, Male, White
27523, Male, White
27524, Male, White
27525, Female, Asian-Pac-Islander
27526, Female, White
27527, Male, White
27528, Male, White
27529, Male, White
27530, Male, White
27531, Male, White
27532, Female, Black
27533, Female, White
27534, Male, White
27535, Male, Black
27536, Male, White
27537, Male, White
27538, Male, White
27539, Female, White
27540, Male, White
27541, Male, White
27542, Female, White
27543, Male, White
27544, Female, White
27545, Male, White
27546, Female, White
27547, Male, White
27548, Male, White
27549, Female, White
27550, Male, White
27551, Male, White
27552, Female, White
27553, Male, White
27554, Male, White
27555, Male, Black
27556, Male, White
27557, Male, White
27558, Male, White
27559, Male, White
27560, Female, White
27561, Female, White
27562, Female, White
27563, Female, White
27564, Male, White
27565, Male, White
27566, Male, White
27567, Male, White
27568, Male, White
27569, Female, Black
27570, Female, White
27571, Male, White
27572, Male, White
27573, Female, Black
27574, Male, White
27575, Female, Black
27576, Female, White
27577, Male, White
27578, Female, White
27579, Female, White
27580, Male, White
27581, Male, White
27582, Male, White
27583, Male, White
27584, Male, White
27585, Male, White
27586, Male, White
27587, Male, White
27588, Male, White
27589, Male, White
27590, Male, White
27591, Female, White
27592, Male, White
27593, Male, White
27594, Male, White
27595, Male, White
27596, Male, White
27597, Female, White
27598, Male, White
27599, Female, White
27600, Male, White
27601, Male, Black
27602, Male, Asian-Pac-Islander
27603, Male, White
27604, Male, White
27605, Male, White
27606, Male, Black
27607, Male, White
27608, Male, White
27609, Male, White
27610, Male, White
27611, Male, White
27612, Male, White
27613, Male, White
27614, Male, White
27615, Female, White
27616, Female, White
27617, Male, White
27618, Female, White
27619, Male, White
27620, Male, White
27621, Female, White
27622, Male, White
27623, Female, Amer-Indian-Eskimo
27624, Male, Black
27625, Female, White
27626, Male, White
27627, Male, White
27628, Female, Black
27629, Female, White
27630, Male, White
27631, Male, White
27632, Male, White
27633, Male, White
27634, Female, White
27635, Male, White
27636, Male, White
27637, Male, White
27638, Male, White
27639, Male, White
27640, Male, White
27641, Male, White
27642, Male, Asian-Pac-Islander
27643, Male, White
27644, Male, Black
27645, Male, White
27646, Male, White
27647, Male, Asian-Pac-Islander
27648, Male, Other
27649, Male, White
27650, Male, White
27651, Female, White
27652, Male, White
27653, Female, White
27654, Male, White
27655, Male, White
27656, Male, White
27657, Female, Amer-Indian-Eskimo
27658, Female, White
27659, Male, Asian-Pac-Islander
27660, Male, White
27661, Female, Asian-Pac-Islander
27662, Male, White
27663, Male, White
27664, Female, White
27665, Male, White
27666, Female, White
27667, Male, White
27668, Male, White
27669, Male, White
27670, Male, Asian-Pac-Islander
27671, Male, White
27672, Male, White
27673, Female, White
27674, Male, White
27675, Female, White
27676, Male, Black
27677, Female, White
27678, Male, White
27679, Female, White
27680, Male, White
27681, Male, White
27682, Female, White
27683, Male, White
27684, Male, White
27685, Female, Black
27686, Female, Black
27687, Male, Black
27688, Female, Black
27689, Male, Black
27690, Female, White
27691, Male, White
27692, Male, White
27693, Male, White
27694, Male, White
27695, Female, White
27696, Male, White
27697, Male, White
27698, Male, White
27699, Male, White
27700, Female, White
27701, Female, White
27702, Female, Black
27703, Male, White
27704, Male, White
27705, Male, White
27706, Male, White
27707, Male, Black
27708, Male, White
27709, Male, White
27710, Male, White
27711, Female, White
27712, Male, White
27713, Female, White
27714, Male, Asian-Pac-Islander
27715, Male, White
27716, Male, White
27717, Male, White
27718, Male, White
27719, Male, White
27720, Female, Black
27721, Female, White
27722, Male, White
27723, Male, White
27724, Male, White
27725, Male, White
27726, Male, White
27727, Male, White
27728, Male, White
27729, Female, White
27730, Female, Black
27731, Female, White
27732, Male, White
27733, Male, White
27734, Male, White
27735, Male, White
27736, Female, White
27737, Male, White
27738, Male, Black
27739, Male, White
27740, Male, White
27741, Female, White
27742, Female, White
27743, Female, White
27744, Male, White
27745, Male, White
27746, Female, White
27747, Male, White
27748, Male, White
27749, Male, White
27750, Male, White
27751, Male, White
27752, Female, White
27753, Male, White
27754, Male, Black
27755, Female, White
27756, Female, White
27757, Male, White
27758, Male, White
27759, Female, Black
27760, Female, White
27761, Male, White
27762, Male, White
27763, Male, White
27764, Male, White
27765, Female, White
27766, Male, White
27767, Male, Amer-Indian-Eskimo
27768, Male, White
27769, Male, White
27770, Male, White
27771, Male, Black
27772, Female, Black
27773, Male, White
27774, Male, White
27775, Male, Black
27776, Female, White
27777, Female, White
27778, Male, White
27779, Male, White
27780, Male, White
27781, Male, White
27782, Female, White
27783, Female, White
27784, Female, White
27785, Male, White
27786, Female, Black
27787, Male, White
27788, Male, White
27789, Male, White
27790, Female, White
27791, Male, White
27792, Female, White
27793, Female, White
27794, Male, White
27795, Male, Black
27796, Male, White
27797, Female, White
27798, Male, White
27799, Female, Asian-Pac-Islander
27800, Male, White
27801, Female, White
27802, Female, White
27803, Male, White
27804, Female, Asian-Pac-Islander
27805, Female, White
27806, Female, White
27807, Male, White
27808, Female, Asian-Pac-Islander
27809, Male, Black
27810, Male, White
27811, Male, White
27812, Female, White
27813, Male, White
27814, Male, White
